Etc/UTC,Open,High,Low,Close,Volume
2026-05-21T00:27:00+00:00,1.16247,1.16249,1.16242,1.16245,41400000
2026-05-21T00:28:00+00:00,1.16243,1.16253,1.1624,1.16253,31050000
2026-05-21T00:29:00+00:00,1.16252,1.16262,1.1625,1.16262,50850000
2026-05-21T00:30:00+00:00,1.16262,1.16262,1.1625,1.1625,29700000
2026-05-21T00:31:00+00:00,1.16251,1.16251,1.16244,1.1625,42300000
2026-05-21T00:32:00+00:00,1.16252,1.16256,1.16252,1.16253,36450000
2026-05-21T00:33:00+00:00,1.16253,1.16258,1.16252,1.16257,37800000
2026-05-21T00:34:00+00:00,1.16258,1.16267,1.16258,1.16262,16650000
2026-05-21T00:35:00+00:00,1.16264,1.16264,1.16256,1.16259,22500000
2026-05-21T00:36:00+00:00,1.16261,1.16261,1.16252,1.16256,26100000
2026-05-21T00:37:00+00:00,1.1626,1.16261,1.16255,1.16255,23850000
2026-05-21T00:38:00+00:00,1.16256,1.16261,1.16254,1.16261,30600000
2026-05-21T00:39:00+00:00,1.1626,1.16263,1.16256,1.16259,30600000
2026-05-21T00:40:00+00:00,1.16259,1.16264,1.16258,1.16261,20700000
2026-05-21T00:41:00+00:00,1.16259,1.16262,1.16257,1.16262,16200000
2026-05-21T00:42:00+00:00,1.16262,1.16267,1.16262,1.16266,26100000
2026-05-21T00:43:00+00:00,1.16266,1.16266,1.1626,1.16262,28800000
2026-05-21T00:44:00+00:00,1.16261,1.16263,1.16261,1.16263,16200000
2026-05-21T00:45:00+00:00,1.16265,1.1627,1.16262,1.16266,37350000
2026-05-21T00:46:00+00:00,1.16267,1.16272,1.16265,1.16269,33300000
2026-05-21T00:47:00+00:00,1.1627,1.16273,1.16266,1.16268,19350000
2026-05-21T00:48:00+00:00,1.16266,1.16267,1.16265,1.16266,15750000
2026-05-21T00:49:00+00:00,1.16268,1.16271,1.16264,1.1627,30600000
2026-05-21T00:50:00+00:00,1.16269,1.16269,1.16265,1.16265,17100000
2026-05-21T00:51:00+00:00,1.16264,1.16276,1.16264,1.16273,36000000
2026-05-21T00:52:00+00:00,1.16272,1.16282,1.16272,1.1628,44460000
2026-05-21T00:53:00+00:00,1.16278,1.16288,1.16277,1.16283,44100000
2026-05-21T00:54:00+00:00,1.16286,1.16288,1.1628,1.16283,54000000
2026-05-21T00:55:00+00:00,1.16284,1.16284,1.16276,1.16277,106650000
2026-05-21T00:56:00+00:00,1.16276,1.16283,1.16275,1.16276,46350000
2026-05-21T00:57:00+00:00,1.16277,1.16283,1.16275,1.16283,49050000
2026-05-21T00:58:00+00:00,1.16283,1.16289,1.16281,1.16287,26550000
2026-05-21T00:59:00+00:00,1.16287,1.16289,1.16283,1.16285,25200000
2026-05-21T01:00:00+00:00,1.16285,1.16295,1.16285,1.1629,63090000
2026-05-21T01:01:00+00:00,1.1629,1.16304,1.16287,1.16304,90960000
2026-05-21T01:02:00+00:00,1.16303,1.16309,1.16303,1.16309,47700000
2026-05-21T01:03:00+00:00,1.16309,1.1631,1.16295,1.16295,67950000
2026-05-21T01:04:00+00:00,1.16295,1.16299,1.16291,1.16295,38250000
2026-05-21T01:05:00+00:00,1.16294,1.16301,1.16292,1.16298,46800000
2026-05-21T01:06:00+00:00,1.16298,1.16318,1.16298,1.16317,84600000
2026-05-21T01:07:00+00:00,1.16317,1.1632,1.16316,1.16319,27000000
2026-05-21T01:08:00+00:00,1.1632,1.16325,1.16318,1.16325,24300000
2026-05-21T01:09:00+00:00,1.16326,1.16343,1.16326,1.1634,31050000
2026-05-21T01:10:00+00:00,1.16342,1.16344,1.16334,1.1634,37350000
2026-05-21T01:11:00+00:00,1.1634,1.1634,1.16334,1.16334,27900000
2026-05-21T01:12:00+00:00,1.16334,1.16334,1.16321,1.16323,66600000
2026-05-21T01:13:00+00:00,1.16324,1.1633,1.16322,1.1633,40050000
2026-05-21T01:14:00+00:00,1.16327,1.1633,1.16325,1.1633,15300000
2026-05-21T01:15:00+00:00,1.16332,1.16352,1.16332,1.16346,61200000
2026-05-21T01:16:00+00:00,1.16344,1.16345,1.16333,1.16338,41400000
2026-05-21T01:17:00+00:00,1.16338,1.16345,1.16335,1.16343,17100000
2026-05-21T01:18:00+00:00,1.16344,1.16344,1.16333,1.16334,30600000
2026-05-21T01:19:00+00:00,1.16335,1.16338,1.16332,1.16332,18000000
2026-05-21T01:20:00+00:00,1.16331,1.16332,1.16327,1.16329,13500000
2026-05-21T01:21:00+00:00,1.16332,1.16333,1.16325,1.16329,23850000
2026-05-21T01:22:00+00:00,1.16329,1.16332,1.16329,1.16332,41400000
2026-05-21T01:23:00+00:00,1.16333,1.16339,1.16328,1.16328,41400000
2026-05-21T01:24:00+00:00,1.16329,1.16329,1.16327,1.16329,10350000
2026-05-21T01:25:00+00:00,1.16329,1.16329,1.16324,1.16328,28350000
2026-05-21T01:26:00+00:00,1.16329,1.1633,1.16324,1.16324,24300000
2026-05-21T01:27:00+00:00,1.16324,1.16329,1.16322,1.16328,34650000
2026-05-21T01:28:00+00:00,1.1633,1.16333,1.16327,1.16327,20700000
2026-05-21T01:29:00+00:00,1.16328,1.16329,1.16328,1.16328,16200000
2026-05-21T01:30:00+00:00,1.16327,1.16328,1.16296,1.16306,245030000
2026-05-21T01:31:00+00:00,1.16307,1.16329,1.16306,1.16315,121500000
2026-05-21T01:32:00+00:00,1.16318,1.16329,1.16315,1.16329,58050000
2026-05-21T01:33:00+00:00,1.16328,1.16328,1.16316,1.16317,81900000
2026-05-21T01:34:00+00:00,1.16318,1.16324,1.16313,1.16317,58500000
2026-05-21T01:35:00+00:00,1.16316,1.1632,1.16305,1.16305,90900000
2026-05-21T01:36:00+00:00,1.16306,1.16317,1.16304,1.16316,64350000
2026-05-21T01:37:00+00:00,1.16313,1.16322,1.16311,1.16319,44550000
2026-05-21T01:38:00+00:00,1.16317,1.16327,1.16316,1.16324,75150000
2026-05-21T01:39:00+00:00,1.16322,1.16327,1.16319,1.16322,52200000
2026-05-21T01:40:00+00:00,1.1632,1.16331,1.16319,1.1633,47700000
2026-05-21T01:41:00+00:00,1.16331,1.16343,1.16329,1.16331,104290000
2026-05-21T01:42:00+00:00,1.16329,1.16333,1.16327,1.16327,47250000
2026-05-21T01:43:00+00:00,1.16327,1.16328,1.16318,1.16319,41400000
2026-05-21T01:44:00+00:00,1.16318,1.16319,1.16311,1.16311,36900000
2026-05-21T01:45:00+00:00,1.16311,1.16315,1.16309,1.16311,36450000
2026-05-21T01:46:00+00:00,1.1631,1.1631,1.16302,1.16305,44550000
2026-05-21T01:47:00+00:00,1.16307,1.16307,1.16297,1.16299,40500000
2026-05-21T01:48:00+00:00,1.163,1.16301,1.16296,1.16298,31050000
2026-05-21T01:49:00+00:00,1.16298,1.16298,1.16282,1.16284,68400000
2026-05-21T01:50:00+00:00,1.16286,1.16287,1.16278,1.1628,71550000
2026-05-21T01:51:00+00:00,1.16281,1.16284,1.16273,1.16282,65250000
2026-05-21T01:52:00+00:00,1.16279,1.1628,1.16274,1.16277,71100000
2026-05-21T01:53:00+00:00,1.16278,1.16281,1.16254,1.16259,100350000
2026-05-21T01:54:00+00:00,1.16257,1.16257,1.16227,1.16231,126450000
2026-05-21T01:55:00+00:00,1.16233,1.16254,1.16233,1.16254,122850000
2026-05-21T01:56:00+00:00,1.16253,1.16258,1.16244,1.16253,143100000
2026-05-21T01:57:00+00:00,1.16251,1.16264,1.16251,1.16253,142540000
2026-05-21T01:58:00+00:00,1.16252,1.16257,1.16252,1.16257,128250000
2026-05-21T01:59:00+00:00,1.16254,1.16261,1.16252,1.16257,90450000
2026-05-21T02:00:00+00:00,1.16261,1.16281,1.16258,1.16277,109350000
2026-05-21T02:01:00+00:00,1.16278,1.16284,1.16273,1.16274,75150000
2026-05-21T02:02:00+00:00,1.16275,1.16275,1.1626,1.16268,90900000
2026-05-21T02:03:00+00:00,1.16268,1.16269,1.1626,1.16267,88200000
2026-05-21T02:04:00+00:00,1.16268,1.16276,1.16267,1.16274,79200000
2026-05-21T02:05:00+00:00,1.16274,1.16276,1.1626,1.16267,99450000
2026-05-21T02:06:00+00:00,1.16266,1.16267,1.16261,1.16263,43200000
2026-05-21T02:07:00+00:00,1.16264,1.16277,1.16262,1.16271,79200000
2026-05-21T02:08:00+00:00,1.16272,1.16275,1.16266,1.16267,183150000
2026-05-21T02:09:00+00:00,1.16266,1.1627,1.1626,1.16264,83700000
2026-05-21T02:10:00+00:00,1.16264,1.16265,1.16261,1.16265,37800000
2026-05-21T02:11:00+00:00,1.16264,1.16269,1.16262,1.16263,63000000
2026-05-21T02:12:00+00:00,1.16263,1.16266,1.16255,1.16255,32400000
2026-05-21T02:13:00+00:00,1.16255,1.16255,1.16251,1.16252,34200000
2026-05-21T02:14:00+00:00,1.16254,1.16254,1.16249,1.16251,21600000
2026-05-21T02:15:00+00:00,1.16254,1.16254,1.16247,1.16251,35100000
2026-05-21T02:16:00+00:00,1.16251,1.16252,1.16242,1.16245,65700000
2026-05-21T02:17:00+00:00,1.16245,1.16253,1.16245,1.16246,48150000
2026-05-21T02:18:00+00:00,1.16247,1.16249,1.16232,1.16233,91800000
2026-05-21T02:19:00+00:00,1.16233,1.16233,1.16211,1.16214,86290000
2026-05-21T02:20:00+00:00,1.16216,1.16219,1.16213,1.16216,61200000
2026-05-21T02:21:00+00:00,1.16215,1.16228,1.16215,1.16227,70650000
2026-05-21T02:22:00+00:00,1.16229,1.16238,1.16227,1.16227,59400000
2026-05-21T02:23:00+00:00,1.16228,1.16232,1.16225,1.16231,40500000
2026-05-21T02:24:00+00:00,1.1623,1.16233,1.1623,1.16233,27450000
2026-05-21T02:25:00+00:00,1.16233,1.16234,1.16224,1.16224,44550000
2026-05-21T02:26:00+00:00,1.16223,1.16223,1.16217,1.16219,32400000
2026-05-21T02:27:00+00:00,1.16218,1.16221,1.16212,1.16213,34200000
2026-05-21T02:28:00+00:00,1.16214,1.16214,1.16209,1.16211,39150000
2026-05-21T02:29:00+00:00,1.16211,1.16213,1.16206,1.16211,54450000
2026-05-21T02:30:00+00:00,1.16209,1.16216,1.16197,1.16212,97990000
2026-05-21T02:31:00+00:00,1.16212,1.16222,1.16209,1.16218,62550000
2026-05-21T02:32:00+00:00,1.16219,1.1622,1.16205,1.16205,64350000
2026-05-21T02:33:00+00:00,1.16207,1.16213,1.16205,1.16208,58950000
2026-05-21T02:34:00+00:00,1.16206,1.16209,1.16188,1.16192,74590000
2026-05-21T02:35:00+00:00,1.16193,1.16205,1.16192,1.16205,63450000
2026-05-21T02:36:00+00:00,1.16206,1.16213,1.16206,1.16209,54000000
2026-05-21T02:37:00+00:00,1.16212,1.16213,1.16202,1.16206,44550000
2026-05-21T02:38:00+00:00,1.16206,1.1621,1.16204,1.16204,32400000
2026-05-21T02:39:00+00:00,1.16202,1.16202,1.16197,1.16198,38700000
2026-05-21T02:40:00+00:00,1.16194,1.16197,1.16183,1.16191,49050000
2026-05-21T02:41:00+00:00,1.1619,1.16193,1.16187,1.16187,68850000
2026-05-21T02:42:00+00:00,1.16188,1.16189,1.16182,1.16188,48150000
2026-05-21T02:43:00+00:00,1.16187,1.16194,1.16187,1.16193,33300000
2026-05-21T02:44:00+00:00,1.16193,1.162,1.16193,1.16198,28350000
2026-05-21T02:45:00+00:00,1.16198,1.16202,1.16183,1.16184,45450000
2026-05-21T02:46:00+00:00,1.16184,1.16189,1.16155,1.16163,105190000
2026-05-21T02:47:00+00:00,1.16163,1.16183,1.16163,1.16178,65700000
2026-05-21T02:48:00+00:00,1.16181,1.16183,1.16178,1.1618,42300000
2026-05-21T02:49:00+00:00,1.16179,1.16181,1.16177,1.16177,47250000
2026-05-21T02:50:00+00:00,1.16177,1.16186,1.16177,1.16182,25200000
2026-05-21T02:51:00+00:00,1.16186,1.16195,1.16183,1.16188,36000000
2026-05-21T02:52:00+00:00,1.1619,1.16191,1.16181,1.16183,20250000
2026-05-21T02:53:00+00:00,1.16183,1.16184,1.16181,1.16182,37350000
2026-05-21T02:54:00+00:00,1.16181,1.16181,1.16173,1.16174,61990000
2026-05-21T02:55:00+00:00,1.16176,1.16184,1.16176,1.16182,52920000
2026-05-21T02:56:00+00:00,1.16183,1.16184,1.16178,1.16179,32700000
2026-05-21T02:57:00+00:00,1.16179,1.16185,1.16179,1.16184,20700000
2026-05-21T02:58:00+00:00,1.16183,1.16189,1.16183,1.16186,32400000
2026-05-21T02:59:00+00:00,1.16188,1.16188,1.16174,1.16174,31500000
2026-05-21T03:00:00+00:00,1.16176,1.16185,1.16173,1.16182,21600000
2026-05-21T03:01:00+00:00,1.16183,1.16189,1.16182,1.16189,26550000
2026-05-21T03:02:00+00:00,1.1619,1.16194,1.16187,1.16194,46800000
2026-05-21T03:03:00+00:00,1.16195,1.162,1.16193,1.16199,23400000
2026-05-21T03:04:00+00:00,1.16198,1.16199,1.16195,1.16199,21600000
2026-05-21T03:05:00+00:00,1.16199,1.16199,1.16199,1.16199,4500000
2026-05-21T03:06:00+00:00,1.16198,1.162,1.16194,1.16197,27000000
2026-05-21T03:07:00+00:00,1.16199,1.16199,1.16189,1.16189,22950000
2026-05-21T03:08:00+00:00,1.16191,1.16198,1.16191,1.16198,25200000
2026-05-21T03:09:00+00:00,1.16201,1.16207,1.16199,1.16206,20700000
2026-05-21T03:10:00+00:00,1.16205,1.16207,1.16202,1.16202,22950000
2026-05-21T03:11:00+00:00,1.16204,1.16204,1.162,1.162,13050000
2026-05-21T03:12:00+00:00,1.16199,1.16199,1.16189,1.16189,26100000
2026-05-21T03:13:00+00:00,1.16187,1.1619,1.16187,1.1619,2700000
2026-05-21T03:14:00+00:00,1.16191,1.16193,1.16189,1.16189,19800000
2026-05-21T03:15:00+00:00,1.16189,1.1619,1.16181,1.16181,25650000
2026-05-21T03:16:00+00:00,1.16182,1.16187,1.16182,1.16186,22050000
2026-05-21T03:17:00+00:00,1.16185,1.16191,1.16182,1.16189,25650000
2026-05-21T03:18:00+00:00,1.16189,1.16205,1.16188,1.16204,25200000
2026-05-21T03:19:00+00:00,1.16203,1.16209,1.16202,1.16207,31500000
2026-05-21T03:20:00+00:00,1.16208,1.16212,1.16207,1.16208,25200000
2026-05-21T03:21:00+00:00,1.16211,1.16219,1.16211,1.16217,18900000
2026-05-21T03:22:00+00:00,1.16218,1.16225,1.16217,1.16223,17100000
2026-05-21T03:23:00+00:00,1.16225,1.16225,1.16215,1.16216,17100000
2026-05-21T03:24:00+00:00,1.16218,1.16218,1.16215,1.16215,6750000
2026-05-21T03:25:00+00:00,1.16216,1.1622,1.16216,1.1622,13500000
2026-05-21T03:26:00+00:00,1.16218,1.16219,1.16212,1.16214,27900000
2026-05-21T03:27:00+00:00,1.16215,1.16217,1.16213,1.16213,26550000
2026-05-21T03:28:00+00:00,1.16212,1.16213,1.1621,1.16212,15120000
2026-05-21T03:29:00+00:00,1.16211,1.16212,1.16204,1.16204,16050000
2026-05-21T03:30:00+00:00,1.16203,1.16207,1.16203,1.16207,15300000
2026-05-21T03:31:00+00:00,1.16205,1.16206,1.16195,1.16195,26100000
2026-05-21T03:32:00+00:00,1.16194,1.16197,1.16191,1.16193,37800000
2026-05-21T03:33:00+00:00,1.16193,1.16193,1.1619,1.16193,18000000
2026-05-21T03:34:00+00:00,1.16191,1.16191,1.16182,1.16182,16200000
2026-05-21T03:35:00+00:00,1.16183,1.16187,1.1618,1.16182,45900000
2026-05-21T03:36:00+00:00,1.16184,1.1619,1.16184,1.16187,21600000
2026-05-21T03:37:00+00:00,1.16186,1.16187,1.16182,1.16186,12600000
2026-05-21T03:38:00+00:00,1.16186,1.16193,1.16186,1.1619,14400000
2026-05-21T03:39:00+00:00,1.1619,1.16193,1.16188,1.16192,11700000
2026-05-21T03:40:00+00:00,1.16193,1.16202,1.16193,1.16201,20250000
2026-05-21T03:41:00+00:00,1.162,1.162,1.16196,1.16198,14400000
2026-05-21T03:42:00+00:00,1.162,1.16209,1.16199,1.16209,13500000
2026-05-21T03:43:00+00:00,1.16209,1.16209,1.16208,1.16208,8100000
2026-05-21T03:44:00+00:00,1.16211,1.16214,1.16208,1.16209,28350000
2026-05-21T03:45:00+00:00,1.16212,1.16212,1.16208,1.1621,20250000
2026-05-21T03:46:00+00:00,1.1621,1.16215,1.16207,1.16207,17100000
2026-05-21T03:47:00+00:00,1.16209,1.16209,1.16198,1.16198,24300000
2026-05-21T03:48:00+00:00,1.16199,1.16204,1.16199,1.16203,10800000
2026-05-21T03:49:00+00:00,1.16203,1.16207,1.16203,1.16206,19350000
2026-05-21T03:50:00+00:00,1.16207,1.16207,1.16191,1.16194,23850000
2026-05-21T03:51:00+00:00,1.16194,1.162,1.16194,1.16196,14850000
2026-05-21T03:52:00+00:00,1.16197,1.16197,1.16192,1.16193,26550000
2026-05-21T03:53:00+00:00,1.16193,1.16195,1.16193,1.16194,9900000
2026-05-21T03:54:00+00:00,1.16192,1.16195,1.16187,1.16187,25650000
2026-05-21T03:55:00+00:00,1.16187,1.1619,1.16185,1.16189,19800000
2026-05-21T03:56:00+00:00,1.16192,1.16193,1.16187,1.16193,20250000
2026-05-21T03:57:00+00:00,1.16192,1.16197,1.16192,1.16194,28350000
2026-05-21T03:58:00+00:00,1.16195,1.16195,1.16189,1.16191,25650000
2026-05-21T03:59:00+00:00,1.16192,1.16194,1.16188,1.16189,33150000
2026-05-21T04:00:00+00:00,1.16187,1.16194,1.16185,1.16193,30150000
2026-05-21T04:01:00+00:00,1.16192,1.16195,1.16191,1.16192,32850000
2026-05-21T04:02:00+00:00,1.16192,1.16196,1.16192,1.16196,9000000
2026-05-21T04:03:00+00:00,1.16196,1.162,1.16194,1.16199,14400000
2026-05-21T04:04:00+00:00,1.16199,1.16202,1.16194,1.16199,29250000
2026-05-21T04:05:00+00:00,1.16202,1.16207,1.16202,1.16207,29250000
2026-05-21T04:06:00+00:00,1.16205,1.16205,1.16199,1.16199,18450000
2026-05-21T04:07:00+00:00,1.16199,1.16199,1.16198,1.16199,7200000
2026-05-21T04:08:00+00:00,1.16196,1.16196,1.16183,1.16183,23850000
2026-05-21T04:09:00+00:00,1.16184,1.16191,1.16184,1.16187,19800000
2026-05-21T04:10:00+00:00,1.16188,1.16193,1.16188,1.16192,12600000
2026-05-21T04:11:00+00:00,1.16194,1.16198,1.16194,1.16196,13050000
2026-05-21T04:12:00+00:00,1.16195,1.16195,1.16189,1.16189,7200000
2026-05-21T04:13:00+00:00,1.16189,1.16198,1.16189,1.16197,21600000
2026-05-21T04:14:00+00:00,1.16199,1.16209,1.16199,1.16207,15300000
2026-05-21T04:15:00+00:00,1.16207,1.1621,1.16202,1.16202,22050000
2026-05-21T04:16:00+00:00,1.16203,1.16204,1.16198,1.16204,15300000
2026-05-21T04:17:00+00:00,1.16204,1.16205,1.16203,1.16204,16200000
2026-05-21T04:18:00+00:00,1.16203,1.16203,1.162,1.16202,15300000
2026-05-21T04:19:00+00:00,1.16201,1.16204,1.16199,1.16204,25200000
2026-05-21T04:20:00+00:00,1.16204,1.16204,1.16199,1.16199,22500000
2026-05-21T04:21:00+00:00,1.16201,1.16202,1.16199,1.162,16650000
2026-05-21T04:22:00+00:00,1.16202,1.16202,1.16197,1.16197,10800000
2026-05-21T04:23:00+00:00,1.16198,1.16203,1.16198,1.16199,23740000
2026-05-21T04:24:00+00:00,1.162,1.16205,1.162,1.16204,11700000
2026-05-21T04:25:00+00:00,1.16206,1.16208,1.16206,1.16208,9000000
2026-05-21T04:26:00+00:00,1.16207,1.1621,1.16207,1.16209,6750000
2026-05-21T04:27:00+00:00,1.16208,1.16216,1.16208,1.16213,16200000
2026-05-21T04:28:00+00:00,1.16214,1.16214,1.16212,1.16212,5400000
2026-05-21T04:29:00+00:00,1.16213,1.16213,1.16206,1.16211,19800000
2026-05-21T04:30:00+00:00,1.16211,1.16213,1.16208,1.16213,12600000
2026-05-21T04:31:00+00:00,1.16213,1.16213,1.16213,1.16213,1800000
2026-05-21T04:32:00+00:00,1.16213,1.16213,1.16205,1.16206,9900000
2026-05-21T04:33:00+00:00,1.16207,1.16207,1.16202,1.16202,6300000
2026-05-21T04:34:00+00:00,1.16205,1.16206,1.16205,1.16205,4500000
2026-05-21T04:35:00+00:00,1.16203,1.16204,1.16201,1.16202,11700000
2026-05-21T04:36:00+00:00,1.16204,1.16206,1.16202,1.16202,9900000
2026-05-21T04:37:00+00:00,1.16203,1.16207,1.16203,1.16207,18900000
2026-05-21T04:38:00+00:00,1.16206,1.16208,1.16205,1.16206,18000000
2026-05-21T04:39:00+00:00,1.16206,1.16207,1.16204,1.16206,17550000
2026-05-21T04:40:00+00:00,1.16205,1.16207,1.16203,1.16205,15300000
2026-05-21T04:41:00+00:00,1.16203,1.16203,1.16201,1.16203,17100000
2026-05-21T04:42:00+00:00,1.16204,1.16207,1.16203,1.16207,13050000
2026-05-21T04:43:00+00:00,1.16208,1.16214,1.16204,1.16214,15750000
2026-05-21T04:44:00+00:00,1.16211,1.16214,1.16207,1.16214,27450000
2026-05-21T04:45:00+00:00,1.16213,1.16216,1.16212,1.16212,12600000
2026-05-21T04:46:00+00:00,1.16213,1.16213,1.16208,1.16208,13950000
2026-05-21T04:47:00+00:00,1.16209,1.16211,1.16206,1.16209,31050000
2026-05-21T04:48:00+00:00,1.1621,1.16214,1.16208,1.16213,14850000
2026-05-21T04:49:00+00:00,1.16213,1.16215,1.16212,1.16213,5400000
2026-05-21T04:50:00+00:00,1.16214,1.16229,1.16214,1.16228,26100000
2026-05-21T04:51:00+00:00,1.16228,1.16228,1.16225,1.16226,14850000
2026-05-21T04:52:00+00:00,1.16225,1.1623,1.16222,1.16222,19800000
2026-05-21T04:53:00+00:00,1.16224,1.16225,1.16217,1.16223,22500000
2026-05-21T04:54:00+00:00,1.16224,1.16224,1.16222,1.16222,8100000
2026-05-21T04:55:00+00:00,1.16223,1.16234,1.16223,1.1623,48150000
2026-05-21T04:56:00+00:00,1.1623,1.16231,1.16228,1.1623,8100000
2026-05-21T04:57:00+00:00,1.16228,1.16228,1.16226,1.16226,5400000
2026-05-21T04:58:00+00:00,1.16225,1.16227,1.16222,1.16227,32400000
2026-05-21T04:59:00+00:00,1.16225,1.16226,1.1622,1.1622,27000000
2026-05-21T05:00:00+00:00,1.16222,1.16228,1.1622,1.16223,26100000
2026-05-21T05:01:00+00:00,1.16226,1.16234,1.16226,1.16232,26100000
2026-05-21T05:02:00+00:00,1.1623,1.1623,1.16228,1.16228,9000000
2026-05-21T05:03:00+00:00,1.16229,1.16229,1.16219,1.16227,35100000
2026-05-21T05:04:00+00:00,1.16227,1.16228,1.16223,1.16225,21600000
2026-05-21T05:05:00+00:00,1.16222,1.16228,1.16221,1.16222,29700000
2026-05-21T05:06:00+00:00,1.16225,1.16227,1.16221,1.16227,21600000
2026-05-21T05:07:00+00:00,1.16228,1.16229,1.16218,1.16222,52200000
2026-05-21T05:08:00+00:00,1.16221,1.16227,1.16214,1.16214,36450000
2026-05-21T05:09:00+00:00,1.16215,1.16222,1.16215,1.16217,20700000
2026-05-21T05:10:00+00:00,1.16216,1.16218,1.16213,1.16218,22050000
2026-05-21T05:11:00+00:00,1.16217,1.16217,1.16214,1.16215,35550000
2026-05-21T05:12:00+00:00,1.16215,1.16221,1.16214,1.16215,27000000
2026-05-21T05:13:00+00:00,1.16217,1.16219,1.16215,1.16217,23850000
2026-05-21T05:14:00+00:00,1.16217,1.16217,1.16213,1.16215,12600000
2026-05-21T05:15:00+00:00,1.16214,1.16215,1.16208,1.16211,14850000
2026-05-21T05:16:00+00:00,1.16212,1.16212,1.16207,1.16212,27450000
2026-05-21T05:17:00+00:00,1.16211,1.16213,1.1621,1.16213,9000000
2026-05-21T05:18:00+00:00,1.16213,1.16214,1.16209,1.16209,13050000
2026-05-21T05:19:00+00:00,1.16211,1.16214,1.16209,1.16211,29140000
2026-05-21T05:20:00+00:00,1.16209,1.16214,1.16208,1.16214,18000000
2026-05-21T05:21:00+00:00,1.16214,1.16214,1.16208,1.1621,19350000
2026-05-21T05:22:00+00:00,1.16212,1.16213,1.16209,1.16209,16650000
2026-05-21T05:23:00+00:00,1.16207,1.16208,1.16206,1.16208,9000000
2026-05-21T05:24:00+00:00,1.16208,1.16219,1.16208,1.16213,29250000
2026-05-21T05:25:00+00:00,1.16213,1.16214,1.16204,1.16206,20700000
2026-05-21T05:26:00+00:00,1.16205,1.16205,1.16183,1.16189,108450000
2026-05-21T05:27:00+00:00,1.16188,1.16195,1.16186,1.16195,36000000
2026-05-21T05:28:00+00:00,1.16197,1.16201,1.16192,1.16193,37800000
2026-05-21T05:29:00+00:00,1.16193,1.16193,1.16188,1.1619,21150000
2026-05-21T05:30:00+00:00,1.1619,1.16199,1.16186,1.16199,98100000
2026-05-21T05:31:00+00:00,1.16199,1.162,1.16193,1.16196,42300000
2026-05-21T05:32:00+00:00,1.16198,1.16208,1.16198,1.16208,40050000
2026-05-21T05:33:00+00:00,1.16206,1.16215,1.16206,1.16215,28800000
2026-05-21T05:34:00+00:00,1.16215,1.16215,1.16211,1.16213,36450000
2026-05-21T05:35:00+00:00,1.16212,1.16212,1.16202,1.16202,20250000
2026-05-21T05:36:00+00:00,1.16205,1.16206,1.16197,1.16199,17550000
2026-05-21T05:37:00+00:00,1.16198,1.16204,1.16198,1.16204,36450000
2026-05-21T05:38:00+00:00,1.16205,1.16205,1.16198,1.16203,32850000
2026-05-21T05:39:00+00:00,1.16202,1.16208,1.16188,1.16188,41850000
2026-05-21T05:40:00+00:00,1.16189,1.16197,1.16189,1.16194,31500000
2026-05-21T05:41:00+00:00,1.16196,1.162,1.16193,1.162,31500000
2026-05-21T05:42:00+00:00,1.16198,1.16204,1.16198,1.16202,27450000
2026-05-21T05:43:00+00:00,1.162,1.16208,1.162,1.16208,40500000
2026-05-21T05:44:00+00:00,1.16207,1.16209,1.16205,1.16207,22950000
2026-05-21T05:45:00+00:00,1.16205,1.16208,1.16196,1.16198,57940000
2026-05-21T05:46:00+00:00,1.16201,1.16204,1.16192,1.16192,34200000
2026-05-21T05:47:00+00:00,1.16192,1.16194,1.16186,1.16186,35100000
2026-05-21T05:48:00+00:00,1.16186,1.162,1.16177,1.16186,160650000
2026-05-21T05:49:00+00:00,1.16185,1.16197,1.16183,1.16194,92250000
2026-05-21T05:50:00+00:00,1.16194,1.16202,1.16192,1.16198,76950000
2026-05-21T05:51:00+00:00,1.16199,1.16207,1.16195,1.16204,56700000
2026-05-21T05:52:00+00:00,1.16203,1.16206,1.16201,1.16202,30150000
2026-05-21T05:53:00+00:00,1.16199,1.16204,1.16198,1.16202,25200000
2026-05-21T05:54:00+00:00,1.16205,1.16218,1.16205,1.16216,26100000
2026-05-21T05:55:00+00:00,1.16218,1.16218,1.16203,1.16205,40050000
2026-05-21T05:56:00+00:00,1.16207,1.16212,1.16206,1.16209,45000000
2026-05-21T05:57:00+00:00,1.1621,1.16218,1.16207,1.16215,73350000
2026-05-21T05:58:00+00:00,1.16215,1.16222,1.16215,1.1622,56700000
2026-05-21T05:59:00+00:00,1.1622,1.1622,1.16211,1.16216,51300000
2026-05-21T06:00:00+00:00,1.16216,1.16225,1.16212,1.16218,90340000
2026-05-21T06:01:00+00:00,1.16216,1.16225,1.16213,1.16222,40050000
2026-05-21T06:02:00+00:00,1.16223,1.16233,1.16223,1.16229,57600000
2026-05-21T06:03:00+00:00,1.16228,1.16234,1.16226,1.16232,58500000
2026-05-21T06:04:00+00:00,1.16233,1.1624,1.16233,1.16235,66600000
2026-05-21T06:05:00+00:00,1.16237,1.16247,1.16237,1.16245,48600000
2026-05-21T06:06:00+00:00,1.16244,1.16253,1.16242,1.16247,48600000
2026-05-21T06:07:00+00:00,1.16247,1.16258,1.16241,1.16253,57600000
